gameweek,season,week,favorite,underdog,spread,fav_implied_score,und_implied_score,total,favML,undML,favoritehome,spreadflag,spread_0to3,spread_35to7,spread_75to10,spread_105to14,spread_145plus,fav_as_fav_last_5_ats_percent,und_as_und_last_5_ats_percent,fav_last_5_percent,und_last_5_percent,fav_last_5_ats_percent,und_last_5_ats_percent,fav_score_last5,und_score_last5,fav_spread_diff_last5,und_spread_diff_last5,fav_passing_yds_last5,und_passing_yds_last5,fav_passing_yds_per_cmp_last5,und_passing_yds_per_cmp_last5,fav_passing_cmp_last5,und_passing_cmp_last5,fav_rushing_yds_last5,und_rushing_yds_last5,fav_rushing_per_att_last5,und_rushing_per_att_last5,fav_passing_tds_last5,und_passing_tds_last5,fav_total_tds_last5,und_total_tds_last5,fav_fg_made_last5,und_fg_made_last5,fav_fg_percent_last5,und_fg_percent_last5,fav_xp_made_last5,und_xp_made_last5,fav_def_ffum_last5,und_def_ffum_last5,fav_def_int_last5,und_def_int_last5,fav_def_sk_last5,und_def_sk_last5,fav_def_tkl_last5,und_def_tkl_last5,fav_to_fum_lost_last5,und_to_fum_lost_last5,fav_to_int_last5,und_to_int_last5,fav_total_to_last5,und_total_to_last5,fav_against_und_last_5_ats_percent,fav_against_und_last_5_percent,fav_as_fav_last_10_ats_percent,und_as_und_last_10_ats_percent,fav_last_10_percent,und_last_10_percent,fav_last_10_ats_percent,und_last_10_ats_percent,fav_score_last10,und_score_last10,fav_spread_diff_last10,und_spread_diff_last10,fav_passing_yds_last10,und_passing_yds_last10,fav_passing_yds_per_cmp_last10,und_passing_yds_per_cmp_last10,fav_passing_cmp_last10,und_passing_cmp_last10,fav_rushing_yds_last10,und_rushing_yds_last10,fav_rushing_per_att_last10,und_rushing_per_att_last10,fav_passing_tds_last10,und_passing_tds_last10,fav_total_tds_last10,und_total_tds_last10,fav_fg_made_last10,und_fg_made_last10,fav_fg_percent_last10,und_fg_percent_last10,fav_xp_made_last10,und_xp_made_last10,fav_def_ffum_last10,und_def_ffum_last10,fav_def_int_last10,und_def_int_last10,fav_def_sk_last10,und_def_sk_last10,fav_def_tkl_last10,und_def_tkl_last10,fav_to_fum_lost_last10,und_to_fum_lost_last10,fav_to_int_last10,und_to_int_last10,fav_total_to_last10,und_total_to_last10,fav_as_fav_last_ats_percent,und_as_und_last_ats_percent,fav_last_percent,und_last_percent,fav_last_ats_percent,und_last_ats_percent,fav_score_last,und_score_last,fav_spread_diff_last,und_spread_diff_last,fav_passing_yds_last,und_passing_yds_last,fav_passing_yds_per_cmp_last,und_passing_yds_per_cmp_last,fav_passing_cmp_last,und_passing_cmp_last,fav_rushing_yds_last,und_rushing_yds_last,fav_rushing_per_att_last,und_rushing_per_att_last,fav_passing_tds_last,und_passing_tds_last,fav_total_tds_last,und_total_tds_last,fav_fg_made_last,und_fg_made_last,fav_fg_percent_last,und_fg_percent_last,fav_xp_made_last,und_xp_made_last,fav_def_ffum_last,und_def_ffum_last,fav_def_int_last,und_def_int_last,fav_def_sk_last,und_def_sk_last,fav_def_tkl_last,und_def_tkl_last,fav_to_fum_lost_last,und_to_fum_lost_last,fav_to_int_last,und_to_int_last,fav_total_to_last,und_total_to_last,fav_as_fav_against_und_last_ats_percent,fav_against_und_last_ats_percent,fav_against_und_last_percent,sunday,monday,thursday,saturday,morning,afternoon,night,central_central,central_east,central_mountain,central_west,east_central,east_east,east__mountain,east_west,mountain_central,mountain_east,mountain_mountain,mountain_west,west_central,west_east,west_mountain,west_west,Temp,Dome,Fair,Partly_Cloudy,Mostly_Cloudy,Breezy,Windy,Blizzard,Light_Rain,Heavy_Rain,Light_Snow,Heavy_Snow,Thunderstorm
201113,2011,13,DAL,ARI,-4.5,25,21,47,-210,175,0,0,0,1,0,0,0,0.4,0.6,0.8,0.6,0.2,0.8,24.2,19.4,-9.2,4,228.2,203.4,11.21581028,12.16917749,0.636464972,0.490555373,135.8,121.4,4.238573712,5.066773517,2.2,1.2,4.4,2.4,1.8,1,0.8,0.333333333,2.4,1.4,1,0.6,1.4,1,3,2.2,43.8,53.6,0.4,0.6,0.8,1.8,1.2,2.4,0,0,0.222222222,0.5,0.7,0.3,0.333333333,0.5,24.6,18.5,-4.85,-0.15,231.5,199.8,10.62401625,11.9613178,0.670030823,0.474259669,141.8,108,4.378284051,4.582729567,1.9,0.7,3.8,1.4,2,1.8,0.721666667,0.65,2.6,1.1,0.9,0.5,1.7,1,2.7,1.7,45.4,54.6,0.5,0.6,0.7,1.3,1.2,1.9,0,1,1,1,0,1,20,23,6,5.5,226,114,10.27272727,9.5,0.647058824,0.52173913,85,268,3.695652174,7.052631579,2,0,4,0,2,3,1,1,2,1,0,2,0,0,4,2,43,48,0,1,2,2,2,3,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,78,1,0,0,0,0,0,0,0,0,0,0,0
201113,2011,13,GB,NYG,-7,30,23,54,-300,250,0,0,0,1,0,0,0,0.6,0.4,1,0.4,0.6,0.2,37,19.6,-4.9,2.4,305.4,305,13.33743541,14.18624709,0.695726872,0.593554357,82.6,73.4,3.162577528,3.015835002,2.8,1.6,5.6,3.2,1,1.2,0.8,0.8,4,2,0.6,0.8,2.4,1,2.6,1.2,46.8,49.6,0.6,0.8,0.4,1.8,1,2.6,0.2,0.2,0.7,0.4,1,0.6,0.7,0.4,34,23.8,-5.25,4.7,294.9,253.5,12.80074673,12.62226433,0.688348475,0.594150391,92.6,107.3,3.325720496,3.978718055,2.5,1.7,5,3.4,1.2,1.2,0.866666667,0.8,3.3,2.4,0.6,1.8,1.6,1,2.5,2.4,44.9,51.5,0.6,0.7,0.5,1.6,1.1,2.3,1,0,1,0,1,0,27,24,-7.5,-18,307,406,13.95454545,12.3030303,0.666666667,0.70212766,53,73,2.944444444,3.318181818,2,2,4,4,2,1,1,0.5,3,3,0,0,3,0,1,0,52,40,0,1,0,1,0,2,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,1,0,0,0,0,0,0,0,0,0,0
201113,2011,13,MIA,OAK,-3,23,20,43,-175,155,1,1,1,0,0,0,0,0.4,0.8,0.6,0.6,1,0.6,24.4,20,2.9,14.5,235,231,12.32453461,12.66061045,0.614985703,0.655845095,97,143,3.261532,4.19242169,1.2,1,2.4,2,1.6,2.8,0.493333333,0.893333333,2.2,2.4,0.4,0.4,1.2,2.2,1.6,4.4,46.6,51,0.8,0.6,0.8,0.4,1.6,1,0.2,0.2,0.3,0.7,0.3,0.6,0.5,0.666666667,18.8,23.7,-0.65,9,217.4,227.4,12.0920133,12.9729612,0.572429331,0.61441815,99,146,3.3243381,4.349388925,1.1,1,2.2,2,1.4,2,0.463333333,0.846666667,1.8,2.6,0.7,0.5,1.1,1.4,2.1,3.5,48.7,50.4,0.8,0.8,1,0.9,1.8,1.7,1,1,0,1,1,1,19,25,6,-2,288,301,15.15789474,14.33333333,0.59375,0.567567568,89,73,3.56,2.703703704,1,0,2,0,4,6,0.8,1,1,1,0,0,2,3,1,4,48,55,1,0,0,1,1,1,,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,80,0,0,1,0,0,0,0,0,0,0,0,0
201113,2011,13,MIN,DEN,-1,19,18,37.5,-120,100,1,0,1,0,0,0,0,0.4,0.8,0.2,0.8,0.5,0.8,18.6,19.6,-1.3,3.3,186,165.8,10.55840557,18.80138889,0.601038393,0.434948002,105.4,169.8,4.167497556,4.208786035,0.6,1,1.2,2,0.6,1.2,0.4,0.7,1.6,2.2,1,1,0.4,0.6,3,3,49.4,54,0.6,0.2,1,0.6,1.6,0.8,,,0.5,0.666666667,0.2,0.6,0.375,0.6,19.7,20.1,-4.1,0.4,181.5,181.4,10.597242,15.64937865,0.58486831,0.467652802,114.2,143,4.238214488,4.632522701,0.6,1,1.2,2,0.7,1.5,0.6,0.716666667,1.7,1.9,0.8,0.9,0.7,0.6,2.5,2,47.4,56.1,0.6,0.8,1.4,0.7,2,1.5,0,1,0,1,0,1,14,16,0,7.5,186,143,10.94117647,15.88888889,0.68,0.5,64,208,2.666666667,4.078431373,1,1,2,2,0,3,0,1,2,1,1,0,0,0,2,3,43,61,0,0,0,0,0,0,,,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,78,1,0,0,0,0,0,0,0,0,0,0,0
201113,2011,13,NE,IND,-20.5,34,14,48.5,-2700,1600,1,0,0,0,0,0,1,0.4,0,0.6,0,0.6,0,29.2,9.2,3.8,-16.8,277,211.8,14.30223982,10.39569923,0.613973405,0.628471243,143.8,127.2,3.766473093,4.722632107,2.8,1.6,5.6,3.2,1.8,1.8,0.9,1,3.8,2.2,0.8,0.4,2,0.4,3.4,2,46.8,47.4,0.4,0.4,0,1.2,0.4,1.6,0.2,0.2,0.6,0.2,0.7,0,0.6,0.2,29.3,14.3,1.7,-7.9,277,260.9,13.75959109,10.37419861,0.663178274,0.653880005,133.4,93.4,4.262351446,3.753555101,2.8,1.8,5.6,3.6,1.6,1.5,0.95,0.7,4,2.5,0.7,0.6,2.1,0.5,2.7,1.8,49.8,52.4,0.2,0.3,0,1.7,0.2,2,1,0,1,0,1,0,38,19,-15,-4.5,361,226,15.04166667,15.06666667,0.705882353,0.517241379,104,105,2.888888889,4.565217391,3,1,6,2,1,2,0.5,1,5,1,0,1,1,0,2,3,43,43,0,0,0,2,0,2,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,54,0,0,0,1,0,0,0,0,0,0,0,0
201113,2011,13,NO,DET,-8.5,32,23,55.5,-410,340,1,1,0,0,1,0,0,0.6,0.6,0.8,0.4,0.8,0.4,37,27.6,-6.9,-11.3,295,285.8,10.45642693,11.06357143,0.653757282,0.655120435,90.2,111.8,3.828517316,4.73354843,2.2,2,4.4,4,1.6,1.2,0.76,0.6,3,2.8,1.8,1,0.4,1.4,1.6,2,48.2,49.6,0.6,0.8,0.8,2,1.4,2.8,0.2,0.2,0.6,0.6,0.8,0.6,0.7,0.555555556,32.8,28.9,-3.85,-8.05,284.5,255,10.94405629,10.86861844,0.650277619,0.626988504,103.3,126.8,4.151863618,4.825691495,2.1,1.6,4.2,3.2,1.5,1.3,0.78,0.65,3,2.4,1.7,0.9,0.5,0.9,1.7,2.4,51.2,47.5,0.7,0.5,1.1,1.5,1.8,2,1,0,1,0,1,0,49,15,-18,-7.5,372,276,14.88,8.625,0.641025641,0.711111111,205,136,6.833333333,6.476190476,4,1,8,2,0,0,0,0,7,1,4,1,1,0,1,2,50,40,0,0,0,3,0,3,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,78,1,0,0,0,0,0,0,0,0,0,0,0
201113,2011,13,NYJ,WAS,-3,20,17,38.5,-150,130,0,1,1,0,0,0,0,0.2,0.4,0.6,0.2,0.4,0.4,22.2,13.4,12.9,-3.2,225.2,267.2,12.49431373,11.27540852,0.552689416,0.627018092,146.2,75.4,4.60352381,3.304601082,1.6,1.4,3.2,2.8,1,1.4,0.5,0.486666667,2.8,1.8,0.8,1,1,1,1.8,2.4,45.2,45.4,0.8,0.8,1.2,1.4,2,2.2,,,0.4,0.5,0.5,0.3,0.4,0.4,22.9,15.5,3.25,-2.95,215.7,276.9,11.846506,11.35862467,0.547051058,0.613596633,134.9,83,4.257039763,3.700215126,1.2,1.6,2.4,3.2,1.4,1.4,0.625,0.443333333,2.2,1.5,0.9,0.7,0.7,0.7,2.4,1.8,46.5,46.5,0.6,1,1.2,1.3,1.8,2.3,0,1,1,1,0,1,28,23,5.5,9,180,314,10.58823529,12.07692308,0.485714286,0.742857143,138,110,6,3.793103448,4,2,8,4,0,1,0,0.5,4,2,0,0,0,1,3,2,55,29,1,0,1,2,2,2,,,,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,56,0,1,0,0,0,0,0,0,0,0,0,0
201113,2011,13,PHI,SEA,-3,23,20,43.5,-160,140,0,0,1,0,0,0,0,0.4,0.75,0.4,0.4,0.4,0.6,22.4,17.6,1,4.2,242.2,169.2,10.82440134,10.34791953,0.549359878,0.588754209,121.2,120,4.957645078,3.488058608,1,0.8,2,1.6,1.2,2,0.8,0.7,1.6,1.6,0.2,1.4,0.6,1,2.4,2.4,50.6,44.4,0.6,0.2,2,0.6,2.6,0.8,,,0.3,0.666666667,0.3,0.4,0.3,0.666666667,22.6,16.8,4.95,4.2,261.6,216.2,11.84808476,10.9858797,0.591952053,0.596656267,134.2,101.4,5.493306331,3.586378795,1.4,0.9,2.8,1.8,2,1.7,0.88,0.7,2.2,1.8,0.6,1,1,0.9,2.1,1.8,51,49.3,0.7,0.6,1.5,1.3,2.2,1.9,0,1,0,0,0,0,20,17,-15,9,400,144,15.38461538,10.28571429,0.541666667,0.466666667,73,124,4.294117647,4.133333333,1,2,2,4,2,1,1,0.5,2,2,0,0,0,2,1,1,58,48,0,0,1,1,1,1,,,,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,39,0,1,0,0,0,0,0,0,0,0,0,0
201113,2011,13,PIT,CIN,-7,24,17,42.5,-310,260,1,1,0,1,0,0,0,0.4,0.75,0.8,0.6,0.6,0.5,22.8,24.4,2.6,-2.2,269.4,277.4,12.47140975,13.21517857,0.644802053,0.634434872,115,110.4,4.011064935,3.574282138,1.4,1.8,2.8,3.6,1.6,1,0.933333333,0.6,2.8,2.4,0.6,0.6,1.8,1,2,2.6,44.4,41,0.6,1,0.4,1.4,1,2.4,0.6,0.6,0.6,0.777777778,0.8,0.6,0.5,0.666666667,22.6,23.2,-0.15,-1.05,276.6,240.6,12.66205408,11.9944455,0.627831643,0.613333174,119.6,104.9,4.109774892,3.490340092,1.4,1.4,2.8,2.8,1.8,1.4,0.816666667,0.6,2.2,1.9,1,0.5,1.5,0.9,2.5,2.6,45,42.1,0.5,0.7,0.4,1.4,0.9,2.1,0,0,1,1,0,0,13,23,7,3.5,193,270,9.19047619,12.85714286,0.677419355,0.677419355,108,132,3.857142857,4.125,1,1,2,2,2,3,1,1,1,2,0,0,3,1,1,2,50,36,1,1,1,0,2,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,60,0,0,1,0,0,0,0,0,0,0,0,0
201113,2011,13,SD,JAC,-3,21,18,40,-165,145,0,1,1,0,0,0,0,0.2,0.5,0,0.4,0,0.5,21.6,13.2,3.9,0.3,262.2,193,11.90547141,10.62632035,0.58742528,0.55243988,108,126,4.279425182,4.117321905,1.2,0.6,2.4,1.2,2.2,1.2,0.693333333,0.633333333,2,1.4,0.6,0.6,0.8,0.8,1,1.6,51.8,42.8,0.6,0.2,1,1,1.6,1.2,0.2,0.2,0.222222222,0.333333333,0.3,0.2,0.2,0.333333333,22.5,12.2,2.5,-2.45,253.6,196,12.46745888,10.96361472,0.647834156,0.57734776,115.2,154,3.913276444,4.661343398,1.6,1,3.2,2,2.1,1.2,0.713333333,0.75,2.5,2.1,0.5,0.5,1,0.8,2.2,1.9,50.8,44.3,0.5,0.5,0.8,1.2,1.3,1.7,0,0,0,0,0,0,13,13,7.5,-0.5,188,198,9.894736842,9.9,0.527777778,0.5,185,105,5.138888889,4.375,1,0,2,0,2,2,0.5,0.666666667,1,0,1,2,0,0,1,0,67,44,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,68,0,0,1,0,0,0,0,0,0,0,0,0
201113,2011,13,SF,LA,-14,26,12,38.5,-800,600,1,1,0,0,0,1,0,1,0.4,0.8,0.4,0.8,0.4,19,16.8,-3.9,9.5,239.6,197.2,13.97579979,9.982195194,0.5603781,0.578541522,100,73.6,3.753673469,3.162423924,1.2,0.8,2.4,1.6,2.2,1.8,0.8,0.733333333,1.6,1,1.2,1.6,1.4,1,2,2.6,52,55.6,0.2,1.2,0.8,0.6,1,1.8,0.4,0.6,0.9,0.2,0.8,0.2,0.888888889,0.2,22.9,12.7,-3.35,-0.6,208.9,212.6,13.39404822,10.43818754,0.548108245,0.58017211,108.5,88.6,4.026027938,3.750100851,1.1,0.9,2.2,1.8,2,2.1,0.65,0.808333333,1.6,1.3,0.7,1.2,1.2,1,1.9,2.4,51.6,55.4,0.2,0.7,0.8,0.9,1,1.6,1,1,0,0,0,0,6,20,-6.5,5.5,140,203,9.333333333,11.94117647,0.625,0.53125,74,86,3.523809524,3.909090909,0,1,0,2,2,2,1,0.666666667,0,1,0,1,0,2,0,3,50,52,0,2,1,0,1,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,56,0,1,0,0,0,0,0,0,0,0,0,0
201114,2011,14,ATL,CAR,-3,25,22,47.5,-145,125,0,1,1,0,0,0,0,0.333333333,0.6,0.6,0.4,0.333333333,0.4,22.2,24.8,-0.9,1.6,290.4,222.6,11.87338844,11.93856843,0.629810479,0.608884146,102.4,150.2,3.517265326,5.669893966,1.8,0.6,3.6,1.2,1.8,1.4,0.95,0.833333333,2.2,2.4,0.4,0.8,0.4,1.2,2.2,1.6,41.4,43.4,0.6,0.6,0.6,1.2,1.2,1.8,0.8,0.8,0.375,0.3,0.6,0.4,0.375,0.6,22.2,24.6,-0.65,-1,240.3,179.7,10.88808311,10.64487182,0.61831005,0.58642542,101.4,149.6,3.465332545,5.317712736,1.7,0.4,3.4,0.8,1.4,1.6,0.775,0.776666667,2.5,1.7,0.7,0.9,0.8,1.2,2.1,2.2,45.1,47.5,0.5,0.6,0.7,1,1.2,1.6,0,0,0,1,0,1,10,38,9,-17,267,231,13.35,17.76923077,0.425531915,0.590909091,70,163,3.888888889,4.179487179,1,1,2,2,1,1,1,1,1,5,1,0,0,1,3,2,62,48,0,0,2,0,2,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,48,0,0,1,0,0,0,0,0,0,0,0,0
201114,2011,14,BAL,IND,-16,28,12,41.5,-1500,1000,1,0,0,0,0,0,1,0.5,0.2,0.8,0,0.75,0.2,22.2,12.6,1,-5.8,194,236.6,11.97551821,11.16972222,0.603893198,0.641915456,132,116,4.306185666,4.069675118,1,1.6,2,3.2,1.6,1.6,0.733333333,1,2,2,0.8,0.4,1.4,0.2,3,2,48.8,42.6,0.8,0.6,0.6,1.4,1.4,2,0,0,0.555555556,0.3,0.8,0,0.666666667,0.3,24.8,14.8,-1.55,-5.9,203.4,277.7,12.3466468,10.62586527,0.604714884,0.67940553,122.7,95.7,3.941456531,3.727455394,1.4,2,2.8,4,1.5,1.3,0.766666667,0.7,2.2,2.7,1,0.4,1.4,0.2,2.3,1.6,49.6,49.7,0.5,0.4,0.5,1.8,1,2.2,1,1,1,0,1,1,24,24,-7,13.5,158,353,15.8,11.76666667,0.434782609,0.810810811,290,99,5.272727273,3.193548387,0,2,0,4,1,1,0.333333333,1,2,3,0,0,1,0,3,1,35,28,1,1,0,1,1,2,,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,45,0,1,0,0,0,0,0,0,0,0,0,0
201114,2011,14,CIN,HOU,-2.5,20,17,37.5,-140,120,1,0,1,0,0,0,0,0.6,0.4,0.4,1,0.25,1,19,25.6,-2.3,-4.7,254,224,12.02410714,14.45120773,0.575387253,0.674268398,110.8,154,3.982894579,4.291206309,1.2,1.2,2.4,2.4,1,1.8,0.6,0.8,1.8,2.8,0.4,0.8,0.8,1.6,3,2.8,43,44.6,1,0.4,1.6,0.2,2.6,0.6,0,0,0.4,0.3,0.6,0.7,0.555555556,0.666666667,21.7,25.3,-3.25,0.85,231,260.7,11.95288706,13.00257752,0.600540381,0.642064454,102,130.4,3.519734032,4.097132018,1.3,1.6,2.6,3.2,1.3,1.7,0.55,0.866666667,1.7,2.6,0.5,0.7,0.7,1.4,2.8,2.7,42.9,45.7,0.7,0.4,1.3,0.5,2,0.9,0,1,0,1,0,1,7,17,-21,9,152,188,10.85714286,15.66666667,0.466666667,0.48,104,162,4.727272727,3.681818182,1,1,2,2,0,1,0,0.5,1,2,0,0,0,2,3,0,47,39,1,1,1,0,2,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,1,0,0,0,0,0,0,0,0,0,0
201114,2011,14,DAL,NYG,-4.5,27,22,49.5,-240,200,1,0,0,1,0,0,0,0.2,0.6,0.8,0.2,0.2,0.4,25.4,22.6,-2.3,1.9,242.8,314.2,11.38630717,13.66246192,0.645473981,0.605524054,114.2,75.4,3.912103124,3.158692145,2,1.8,4,3.6,1.8,1.4,0.7,0.8,2.2,2.2,1,0.6,1.4,1.2,3.8,1.4,44,47.6,0.2,0.6,0.4,1.2,0.6,1.8,0.2,0.2,0.222222222,0.5,0.6,0.5,0.3,0.4,23.2,24.5,-3.8,5.6,246.7,273.5,10.87520673,13.39595998,0.661697489,0.59104433,135.9,111.2,4.306617384,4.157665423,1.7,1.8,3.4,3.6,2.2,1.3,0.771666667,0.8,2.3,2.5,0.8,1.4,1.6,1.1,2.9,2.3,44.5,51.9,0.4,0.6,0.7,1.4,1.1,2,0,1,0,0,0,1,13,35,10.5,4,299,347,10.67857143,15.08695652,0.666666667,0.575,75,100,3.75,5,1,3,2,6,2,2,0.5,1,1,3,0,0,0,1,5,2,43,57,0,1,0,1,0,2,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,1,0,0,0,0,0,0,0,0
201114,2011,14,DET,MIN,-10,28,18,47,-550,425,1,0,0,0,1,0,0,0.6,0.5,0.4,0.2,0.4,0.25,27.8,19.6,-14.7,-1.4,323,224.8,10.52440092,10.85762126,0.688337218,0.595269162,115.8,99,4.851974931,3.988787879,1.8,1.2,3.6,2.4,1,1,0.466666667,0.4,2.6,1.8,0.4,1,1,0.2,2,2.2,46,47,0.8,0.6,2.2,1.4,3,2,0.333333333,0.4,0.777777778,0.5,0.5,0.2,0.444444444,0.375,25.8,20.9,-4.9,-4.2,266.9,199.6,11.28162248,10.67037926,0.629357943,0.602631468,128,117.8,4.828952364,4.151547821,1.5,0.9,3,1.8,1.3,0.9,0.583333333,0.6,2.4,2,0.7,1,0.9,0.7,2.4,2.4,47.6,45.9,0.4,0.6,1.5,1.5,1.9,2.1,1,0,0,0,0,0,17,32,-5.5,4,408,389,13.16129032,12.96666667,0.704545455,0.625,87,129,3.782608696,4.3,1,3,2,6,1,3,0.333333333,1,2,3,0,2,0,0,2,2,49,40,0,1,1,2,1,3,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,1,0,0,0,0,0,0,0,0,0,0,0
201114,2011,14,GB,OAK,-12,31,19,50,-750,550,1,1,0,0,0,1,0,0.6,0.6,1,0.6,0.6,0.6,38,22.8,-5,4.8,298.4,239.4,12.74114969,13.797507,0.679740673,0.615310832,76.6,136.2,3.118291814,4.049564547,2.8,1.2,5.6,2.4,1,2,0.7,0.733333333,3.6,2.4,0.4,0.4,1.8,1.8,2.6,4.6,46.8,51,0.4,0.6,0.6,0.6,1,1.2,,,0.7,0.7,1,0.6,0.7,0.555555556,34.8,21.6,-5.2,7.25,301.2,237.9,12.78816909,13.4979612,0.676047943,0.61668701,92.4,144.5,3.340244305,4.296710354,2.5,1.2,5,2.4,1.2,1.9,0.816666667,0.746666667,3.3,2.8,0.6,0.4,1.6,1.4,2.5,3.4,45.3,50.5,0.6,0.7,0.6,0.8,1.2,1.5,0,0,1,0,0,0,38,14,4,-17,369,273,13.17857143,13.65,0.595744681,0.487804878,89,46,3.178571429,3.285714286,4,2,8,4,1,0,0.5,0,4,2,1,0,1,0,1,1,45,52,0,0,1,1,1,1,,,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,41,0,1,0,0,0,0,0,0,0,0,0,0
201114,2011,14,MIA,PHI,-3,23,20,44.5,-150,130,1,0,1,0,0,0,0,0.6,0.6,0.8,0.2,1,0.2,27.8,18.4,-1.8,9.8,211.8,231.2,12.89960093,11.16746016,0.587167521,0.550322187,108,126.2,3.379099567,5.040917806,1.2,1,2.4,2,1.6,1.2,0.493333333,0.8,2.2,1.6,0.4,0.2,1.4,0.6,1.6,2.6,45.4,48.6,0.6,0.2,0.4,2.6,1,2.8,,,0.4,0.5,0.4,0.3,0.6,0.3,20.9,20.9,-1.65,6.3,214.9,256.6,12.23816714,11.99661417,0.565808641,0.587414848,116,132.6,3.4993381,5.452075562,1.2,1.5,2.4,3,1.6,1.6,0.563333333,0.8,2.1,2.3,0.6,0.4,1.1,0.7,2,2.4,45.9,50.5,0.8,0.5,0.9,1.9,1.7,2.4,1,0,1,0,1,0,34,14,-17,20,162,208,12.46153846,12.23529412,0.52,0.586206897,209,132,4.75,5.28,1,1,2,2,2,0,1,0,3,2,0,0,1,0,2,3,30,39,0,0,0,4,0,4,,,,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,78,0,0,1,0,0,0,0,0,0,0,0,0
201114,2011,14,NE,WAS,-7.5,27,19,46.5,-355,395,0,0,0,0,1,0,0,0.4,0.4,0.8,0.2,0.6,0.4,32,17.2,4.3,-1.8,307.6,275,14.45626281,11.68593484,0.655493873,0.61219089,115,79.6,3.316269841,3.515832966,2.6,1.2,5.2,2.4,1.6,1.8,0.9,0.486666667,3.8,1.6,0.4,0.6,1.6,0.6,3.4,1.6,46,41.6,0.4,1.2,0,1.4,0.4,2.6,,,0.5,0.4,0.7,0.2,0.5,0.4,28.9,15.2,3.8,-4.5,287.7,261.4,13.79098855,11.26844923,0.663494063,0.59490098,123.9,82.3,4.072400466,3.810755311,2.8,1.5,5.6,3,1.6,1.4,0.95,0.476666667,4,1.5,0.8,0.6,1.9,0.6,2.9,1.7,48.1,46,0.2,1.2,0,1.3,0.2,2.5,0,0,1,0,0,0,31,19,13.5,-12,293,221,10.10344828,11.63157895,0.763157895,0.413043478,73,100,3.041666667,4.347826087,2,0,4,0,1,4,1,1,4,1,1,0,1,0,2,0,43,40,0,2,0,1,0,3,,,,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,40,0,1,0,0,0,0,0,0,0,0,0,0
201114,2011,14,NO,TEN,-3.5,25,22,48,-180,160,0,1,0,1,0,0,0,0.8,0.75,0.8,0.6,0.8,0.75,30.8,22,0.3,8.8,321.8,216.6,11.38056486,10.89706767,0.676388274,0.594465561,107.4,130.6,4.3120338,4.354308756,2.2,1.2,4.4,2.4,1.6,2.4,0.76,0.883333333,3.2,2,1.8,2,0.6,0.4,1.6,1.8,46.6,50,0.4,0.6,0.6,0.8,1,1.4,,,0.7,0.666666667,0.8,0.6,0.7,0.555555556,32.9,20.9,-3.2,7.65,314.4,210.6,11.64681491,11.71029854,0.672912456,0.563787533,103.5,105.9,4.239604002,4.114547235,2.4,1.3,4.8,2.6,1.5,1.5,0.78,0.641666667,3.3,2,1.7,1.6,0.6,0.4,1.8,1.8,50.4,56.4,0.5,0.5,1,1.2,1.5,1.7,1,1,1,1,1,1,31,23,-5.5,7,401,140,13.82758621,8.75,0.743589744,0.64,113,187,4.346153846,6.032258065,3,0,6,0,1,3,1,1,4,2,0,3,1,0,3,1,48,53,0,0,0,0,0,0,,,,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,1,0,0,0,0,0,0,0,0,0
